I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
38.252922,2.597448,-84.897530,-0.691957,0.642989,0.205286,-0.256161,49.375000,13.000000,0.002288,-0.387388,-9.821004,0.789124,0.001065,-0.009587,-0.014914,550.367981,-20.166874,6.688436,-45.423454,0.022664,-0.022630,0.041647
38.253231,2.597181,-84.899162,-0.691948,0.642998,0.205293,-0.256158,49.375000,12.000000,0.002348,-0.516517,-9.828177,0.796298,-0.013848,-0.008522,0.007457,550.369019,-20.238670,6.521877,-45.400681,-0.017381,-0.004248,0.014813
38.253555,2.597831,-84.900185,-0.691940,0.643005,0.205293,-0.256162,49.375000,13.000000,0.001574,-0.444779,-9.835351,0.839341,0.009587,-0.011718,-0.004261,550.370056,-20.200960,6.694796,-45.206501,0.011806,0.012370,0.033411
38.254013,2.597464,-84.900261,-0.691939,0.643003,0.205298,-0.256162,49.375000,12.000000,0.000187,-0.444779,-9.835351,0.846515,0.000000,-0.004261,-0.004261,550.371033,-20.277197,6.729745,-45.454407,0.005516,-0.011151,0.016861
38.254185,2.598171,-84.900482,-0.691936,0.643006,0.205295,-0.256167,49.375000,33.000000,0.000474,-0.494996,-9.921437,0.868036,0.006392,-0.004261,0.007457,550.372009,-20.316397,6.805882,-45.274960,-0.008391,0.020001,0.002594
38.254768,2.598336,-84.900269,-0.691936,0.643004,0.205297,-0.256172,49.375000,12.000000,0.000013,-0.451953,-9.899916,0.875210,0.004261,-0.012783,-0.002131,550.372986,-20.312195,6.854896,-45.342289,0.006332,0.009880,0.034027
38.255180,2.598377,-84.900391,-0.691934,0.643004,0.205300,-0.256174,49.375000,12.000000,0.000007,-0.451953,-9.899916,0.889558,0.000000,0.003196,0.005326,550.374023,-20.334114,6.881557,-45.361095,-0.010020,-0.002799,-0.011831
38.255116,2.598281,-84.900978,-0.691931,0.643007,0.205301,-0.256172,49.375000,14.000000,0.000482,-0.459127,-9.907089,0.925427,-0.005326,-0.005326,-0.010653,550.375000,-20.271137,6.814263,-45.441555,0.012431,-0.029488,0.027355
38.255257,2.597427,-84.900749,-0.691934,0.643004,0.205307,-0.256169,49.375000,13.000000,0.000631,-0.423257,-9.792308,0.925427,0.004261,0.002131,-0.011718,550.375977,-20.393415,6.853224,-45.655376,0.017072,-0.026889,0.009978
38.254711,2.596883,-84.900841,-0.691936,0.643004,0.205307,-0.256162,49.375000,33.000000,0.000278,-0.416083,-9.907089,0.882384,0.005326,0.007457,0.004261,550.377014,-20.300282,6.929360,-45.330551,-0.006778,-0.002386,-0.021214
38.254509,2.597378,-84.900482,-0.691937,0.643004,0.205302,-0.256165,49.375000,13.000000,0.001019,-0.509344,-9.928611,0.925427,0.010653,-0.001065,-0.003196,550.377991,-20.404484,6.900231,-45.321041,0.008495,0.002381,0.006948
