I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
71.561295,-31.689848,38.814259,-0.683049,-0.409891,0.022021,-0.604110,49.875000,13.000000,0.001064,5.093435,5.107783,6.434945,0.010653,0.010653,0.011718,565.086975,5.122130,5.107783,-3.359755,0.005372,0.010415,0.011070
71.562462,-31.689852,38.814175,-0.683043,-0.409891,0.022017,-0.604117,49.875000,13.000000,0.000090,5.093435,5.143652,6.406250,0.029827,0.009587,0.008522,565.088013,5.093435,5.143652,-3.388450,0.024546,0.009350,0.007875
71.562973,-31.689596,38.814445,-0.683040,-0.409891,0.022012,-0.604120,49.875000,32.000000,0.000530,5.050392,5.186695,6.377554,0.009587,0.003196,0.001065,565.089050,5.050392,5.186695,-3.417145,0.004306,0.002959,0.000418
71.563034,-31.689596,38.814228,-0.683041,-0.409890,0.022013,-0.604120,49.875000,13.000000,0.000707,5.014523,5.165174,6.399076,0.002131,-0.006392,0.012783,565.090027,5.014523,5.165174,-3.395624,-0.003150,-0.006629,0.012136
71.563240,-31.689182,38.813984,-0.683042,-0.409887,0.022011,-0.604121,49.875000,13.000000,0.001289,5.093435,5.208217,6.549727,0.013848,0.000000,0.007457,565.091003,5.093435,5.208217,-3.244973,0.008567,-0.000237,0.006809
71.563797,-31.689411,38.813400,-0.683040,-0.409884,0.022013,-0.604124,49.875000,13.000000,0.000820,5.107783,5.236912,6.449293,0.002131,0.003196,0.018109,565.092041,5.100609,5.143652,-3.302363,-0.003150,0.002959,0.017462
71.563873,-31.689537,38.813484,-0.683039,-0.409885,0.022014,-0.604125,49.875000,13.000000,0.000404,5.129304,5.215391,6.420598,-0.003196,0.002131,0.005326,565.093018,5.129304,5.215391,-3.374102,-0.008477,0.001893,0.004679
71.563728,-31.689653,38.814034,-0.683038,-0.409889,0.022012,-0.604124,49.875000,32.000000,0.000312,5.100609,5.208217,6.413424,0.009587,-0.002131,-0.001065,565.093994,5.100609,5.208217,-3.381276,0.004306,-0.002368,-0.001713
71.563072,-31.689360,38.815247,-0.683038,-0.409895,0.022006,-0.604120,49.875000,12.000000,0.001870,5.071913,5.236912,6.363207,0.007457,-0.004261,-0.010653,565.094971,5.071913,5.236912,-3.431493,0.002176,-0.004498,-0.011300
71.562187,-31.689749,38.816006,-0.683038,-0.409901,0.022008,-0.604116,49.875000,13.000000,0.000721,5.079087,5.222564,6.406250,0.006392,-0.019175,-0.003196,565.096008,5.079087,5.222564,-3.388450,0.001111,-0.019412,-0.003843
71.560936,-31.690378,38.816555,-0.683041,-0.409907,0.022014,-0.604109,49.875000,13.000000,0.000432,5.114956,5.129304,6.391902,-0.001065,-0.015979,-0.003196,565.097046,5.086261,5.222564,-3.359755,-0.006346,-0.016216,-0.003843
71.560959,-31.691374,38.816525,-0.683037,-0.409910,0.022021,-0.604110,49.875000,13.000000,0.000167,5.086261,5.129304,6.413424,0.019175,0.005326,0.012783,565.097961,5.086261,5.129304,-3.381276,0.013894,0.005089,0.012136
71.561935,-31.691074,38.816532,-0.683033,-0.409909,0.022015,-0.604115,49.875000,32.000000,0.000606,5.086261,5.236912,6.470815,0.005326,0.014914,0.010653,565.098999,5.086261,5.236912,-3.323885,0.000045,0.014676,0.010005
71.562141,-31.691057,38.816525,-0.683032,-0.409909,0.022014,-0.604117,49.875000,13.000000,0.000609,5.129304,5.186695,6.391902,0.008522,0.002131,-0.002131,565.100037,5.129304,5.186695,-3.402798,0.003241,0.001893,-0.002778
71.561928,-31.691481,38.816418,-0.683032,-0.409910,0.022018,-0.604116,49.875000,13.000000,0.000471,5.129304,5.143652,6.442119,-0.003196,-0.003196,-0.002131,565.101013,5.129304,5.143652,-3.352581,-0.008477,-0.003433,-0.002778
71.561417,-31.691498,38.816597,-0.683034,-0.409911,0.022019,-0.604113,49.875000,13.000000,0.000447,5.100609,5.158000,6.384728,0.010653,0.003196,-0.009587,565.101990,5.114956,5.201043,-3.395624,0.005372,0.002959,-0.010235
71.560661,-31.691727,38.817543,-0.683034,-0.409918,0.022019,-0.604109,49.875000,12.000000,0.000718,5.172348,5.179521,6.449293,0.013848,-0.007457,-0.012783,565.102966,5.172348,5.179521,-3.345407,0.008567,-0.007694,-0.013431
71.560120,-31.692820,38.817429,-0.683034,-0.409921,0.022029,-0.604106,49.875000,32.000000,0.000462,5.129304,5.143652,6.434945,0.000000,-0.014914,-0.002131,565.104004,5.129304,5.143652,-3.359755,-0.005281,-0.015151,-0.002778
71.560333,-31.693607,38.817516,-0.683029,-0.409925,0.022033,-0.604108,49.875000,13.000000,0.000047,5.114956,5.172348,6.442119,0.012783,0.003196,0.014914,565.105042,5.114956,5.172348,-3.352581,0.007502,0.002959,0.014266
71.561317,-31.693089,38.817528,-0.683026,-0.409923,0.022026,-0.604114,49.875000,13.000000,0.000506,5.064740,5.193869,6.463641,0.003196,0.019175,0.005326,565.105957,5.064740,5.193869,-3.331059,-0.002085,0.018938,0.004679
71.562332,-31.692125,38.816364,-0.683028,-0.409913,0.022022,-0.604119,49.875000,13.000000,0.001914,5.079087,5.158000,6.434945,0.000000,0.008522,0.007457,565.106995,5.036044,5.150826,-3.295190,-0.005281,0.008285,0.006809
71.563232,-31.691648,38.815384,-0.683029,-0.409905,0.022020,-0.604123,49.875000,13.000000,0.000887,5.150826,5.143652,6.470815,0.014914,0.018109,-0.005326,565.108032,5.150826,5.143652,-3.323885,0.009633,0.017872,-0.005974
71.563110,-31.691290,38.815514,-0.683030,-0.409904,0.022018,-0.604122,49.875000,32.000000,0.000478,5.143652,5.158000,6.463641,0.010653,-0.002131,-0.008522,565.109009,5.143652,5.158000,-3.331059,0.005372,-0.002368,-0.009170
71.562492,-31.691862,38.815701,-0.683030,-0.409908,0.022023,-0.604119,49.875000,13.000000,0.000757,5.186695,5.201043,6.456467,-0.001065,-0.009587,0.009587,565.109985,5.186695,5.201043,-3.338233,-0.006346,-0.009825,0.008940
71.562553,-31.693308,38.814892,-0.683028,-0.409909,0.022037,-0.604121,49.875000,12.000000,0.000784,5.093435,5.100609,6.427772,-0.004261,-0.014914,0.004261,565.110962,5.093435,5.100609,-3.366928,-0.009542,-0.015151,0.003614
71.562752,-31.693916,38.814228,-0.683027,-0.409907,0.022044,-0.604123,49.875000,13.000000,0.000563,5.136478,5.165174,6.463641,0.001065,0.011718,-0.002131,565.112000,5.086261,5.093435,-3.417145,-0.004216,0.011481,-0.002778
71.564140,-31.692987,38.813217,-0.683027,-0.409898,0.022038,-0.604130,49.875000,13.000000,0.000091,5.093435,5.172348,6.456467,0.006392,0.030893,0.002131,565.113037,5.093435,5.172348,-3.338233,0.001111,0.030655,0.001483
71.565109,-31.693232,38.812832,-0.683022,-0.409896,0.022038,-0.604136,49.875000,32.000000,0.000322,5.122130,5.158000,6.406250,0.008522,0.001065,0.012783,565.113953,5.122130,5.158000,-3.388450,0.003241,0.000828,0.012136
71.565529,-31.693295,38.812832,-0.683020,-0.409897,0.022037,-0.604138,49.875000,13.000000,0.000515,5.036044,5.172348,6.420598,0.007457,0.000000,0.001065,565.114990,5.036044,5.172348,-3.374102,0.002176,-0.000237,0.000418
71.564499,-31.693130,38.813572,-0.683023,-0.409900,0.022036,-0.604132,49.875000,13.000000,0.000290,5.071913,5.193869,6.406250,-0.011718,-0.011718,-0.005326,565.116028,5.071913,5.193869,-3.388450,-0.016999,-0.011955,-0.005974
