I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22
54.612003,-48.030003,81.306000,-0.494148,-0.670414,0.001364,-0.553499,50.000000,16.000000,0.000821,7.252764,6.442119,1.018687,0.009587,0.002131,-0.008522,813.117004,7.252764,6.442119,-8.776012,0.006437,-0.005564,0.002548
54.611809,-48.029305,81.306610,-0.494149,-0.670417,0.001358,-0.553495,50.000000,16.000000,0.001050,7.259938,6.492336,0.911079,0.005326,0.007457,-0.022371,813.118042,7.259938,6.492336,-8.883620,0.007502,0.004024,-0.026214
54.611710,-48.028160,81.306732,-0.494154,-0.670416,0.001351,-0.553491,50.000000,37.000000,0.000720,7.267112,6.463641,0.997165,0.008522,-0.001065,0.012783,813.119019,7.259938,6.449293,-8.747317,0.003241,-0.001302,0.012136
54.612316,-48.029099,81.306763,-0.494146,-0.670417,0.001353,-0.553497,50.000000,16.000000,0.000016,7.259938,6.470815,0.946948,0.012783,0.001065,0.017044,813.120056,7.259938,6.470815,-8.847752,0.016024,0.008285,0.025984
54.612129,-48.029682,81.307251,-0.494141,-0.670420,0.001355,-0.553498,50.000000,36.000000,0.000119,7.195374,6.463641,1.018687,-0.004261,0.001065,-0.006392,813.121033,7.302981,6.463641,-8.797534,0.000045,-0.001302,0.000418
54.613026,-48.029198,81.305916,-0.494147,-0.670414,0.001354,-0.553500,50.000000,16.000000,0.000811,7.224069,6.377554,1.047382,-0.010653,0.014914,0.022371,813.122009,7.224069,6.377554,-8.747317,-0.009542,0.014676,0.006809
54.616474,-48.029243,81.301453,-0.494157,-0.670394,0.001355,-0.553515,50.000000,16.000000,0.004884,7.216895,6.492336,1.025861,0.006392,0.005326,-0.001065,813.122986,7.216895,6.492336,-8.768839,-0.006346,0.006154,0.010005
54.617664,-48.029583,81.300758,-0.494153,-0.670392,0.001354,-0.553521,50.000000,36.000000,0.000617,7.274286,6.377554,1.033035,0.012783,0.013848,0.010653,813.124023,7.195374,6.334511,-8.797534,0.007502,0.013611,0.010005
54.618706,-48.030548,81.300095,-0.494147,-0.670389,0.001357,-0.553529,50.000000,12.000000,0.000396,7.252764,6.399076,1.004339,-0.001065,-0.004261,0.013848,813.125000,7.252764,6.399076,-8.790360,0.001111,0.005089,0.018527
54.618259,-48.030994,81.300049,-0.494148,-0.670390,0.001363,-0.553529,50.000000,12.000000,0.000393,7.209721,6.370380,0.946948,0.004261,0.000000,-0.020240,813.126038,7.209721,6.442119,-8.862099,-0.003150,-0.011955,-0.010235
54.618248,-48.030514,81.300438,-0.494148,-0.670391,0.001358,-0.553527,50.000000,12.000000,0.000397,7.245591,6.399076,0.968470,0.002131,0.009587,-0.011718,813.126953,7.245591,6.399076,-8.826230,0.006437,0.014676,-0.012365
54.619247,-48.029655,81.298943,-0.494156,-0.670384,0.001354,-0.553528,50.000000,13.000000,0.000654,7.252764,6.506684,0.989992,-0.013848,-0.013848,0.006392,813.127991,7.252764,6.506684,-8.804708,-0.009542,-0.000237,0.004679
54.617699,-48.028751,81.299751,-0.494163,-0.670387,0.001353,-0.553519,50.000000,37.000000,0.002069,7.310155,6.492336,0.925427,0.001065,-0.005326,-0.003196,813.129028,7.195374,6.506684,-8.862099,-0.004216,-0.005564,-0.003843
54.617668,-48.028858,81.299713,-0.494163,-0.670387,0.001354,-0.553519,50.000000,14.000000,0.000283,7.259938,6.420598,1.011513,0.019175,0.002131,0.011718,813.130066,7.259938,6.420598,-8.783187,0.005372,-0.001302,-0.000648
54.618687,-48.029579,81.299789,-0.494154,-0.670387,0.001352,-0.553526,50.000000,13.000000,0.000205,7.259938,6.456467,1.004339,0.021305,0.014914,0.006392,813.130981,7.267112,6.434945,-8.783187,0.019220,0.013611,0.012136
54.619720,-48.029694,81.299393,-0.494151,-0.670386,0.001349,-0.553531,50.000000,13.000000,0.000045,7.267112,6.477988,0.997165,-0.004261,0.007457,-0.002131,813.132019,7.267112,6.477988,-8.797534,0.000045,0.004024,0.005744
54.620644,-48.028942,81.297943,-0.494158,-0.670379,0.001346,-0.553532,50.000000,33.000000,0.000788,7.231243,6.506684,0.975644,-0.007457,0.018109,0.003196,813.132996,7.231243,6.506684,-8.819056,-0.014868,0.011481,0.001483
54.621487,-48.028923,81.296616,-0.494162,-0.670373,0.001347,-0.553536,50.000000,13.000000,0.000156,7.252764,6.420598,0.968470,0.006392,0.003196,-0.005326,813.134033,7.252764,6.420598,-8.826230,-0.013803,0.005089,-0.005974
54.621384,-48.028870,81.296761,-0.494162,-0.670374,0.001347,-0.553535,50.000000,12.000000,0.000870,7.245591,6.399076,1.040209,0.022371,-0.007457,0.005326,813.134949,7.245591,6.399076,-8.754491,0.008567,-0.011955,-0.011300
54.621304,-48.029278,81.296959,-0.494159,-0.670375,0.001349,-0.553536,50.000000,14.000000,0.001738,7.252764,6.442119,1.025861,-0.005326,0.002131,0.004261,813.135986,7.267112,6.406250,-8.725796,0.001111,-0.010890,-0.001713
